https://digisi.usc.edu/ht_locations/tacoma/_washington/_united_states	tacoma, washington, united states
https://digisi.usc.edu/ht_locations/south_bend/_indiana	south bend, indiana
https://digisi.usc.edu/ht_locations/bakersfield/_california	bakersfield, california
https://digisi.usc.edu/ht_locations/nashville/_tennessee/_united_states	nashville, tennessee, united states
https://digisi.usc.edu/ht_locations/michigan/_michigan	michigan, michigan
https://digisi.usc.edu/ht_locations/odessa/_texas	odessa, texas
https://digisi.usc.edu/ht_locations/ohio	ohio
https://digisi.usc.edu/ht_locations/washington_dc/_b_window	washington dc, b window
https://digisi.usc.edu/ht_locations/anchorage/_alaska	anchorage, alaska
https://digisi.usc.edu/ht_locations/north_carolina/_north_carolina	north carolina, north carolina
https://digisi.usc.edu/ht_locations/saskatoon/_saskatchewan/_canada	saskatoon, saskatchewan, canada
https://digisi.usc.edu/ht_locations/massachusetts	massachusetts
https://digisi.usc.edu/ht_locations/syracuse/_new_york	syracuse, new york
https://digisi.usc.edu/ht_locations/vancouver/_british_columbia	vancouver, british columbia
https://digisi.usc.edu/ht_locations/missouri/_missouri	missouri, missouri
https://digisi.usc.edu/ht_locations/little_rock/_arkansas/_united_states	little rock, arkansas, united states
https://digisi.usc.edu/ht_locations/manhattan	manhattan
https://digisi.usc.edu/ht_locations/richmond/_virginia/_united_states	richmond, virginia, united states
https://digisi.usc.edu/ht_locations/monterey/_california	monterey, california
https://digisi.usc.edu/ht_locations/modesto/_california	modesto, california
https://digisi.usc.edu/ht_locations/fayetteville/_north_carolina	fayetteville, north carolina
https://digisi.usc.edu/ht_locations/hamilton/_ontario	hamilton, ontario
https://digisi.usc.edu/ht_locations/arizona	arizona
https://digisi.usc.edu/ht_locations/tulsa/_oklahoma	tulsa, oklahoma
https://digisi.usc.edu/ht_locations/chesapeake/_virginia	chesapeake, virginia
https://digisi.usc.edu/ht_locations/oregon/_oregon	oregon, oregon
https://digisi.usc.edu/ht_locations/detroit	detroit
https://digisi.usc.edu/ht_locations/indianapolis/_indiana/_united_states	indianapolis, indiana, united states
https://digisi.usc.edu/ht_locations/akron/_ohio	akron, ohio
https://digisi.usc.edu/ht_locations/southern_maryland/_s	southern maryland, s
https://digisi.usc.edu/ht_locations/pennsylvania/_pennsylvania	pennsylvania, pennsylvania
https://digisi.usc.edu/ht_locations/washington/_washington	washington, washington
https://digisi.usc.edu/ht_locations/tennessee/_tennessee	tennessee, tennessee
https://digisi.usc.edu/ht_locations/phoenix	phoenix
https://digisi.usc.edu/ht_locations/nevada/_nevada	nevada, nevada
https://digisi.usc.edu/ht_locations/greensboro/_north_carolina/_united_states	greensboro, north carolina, united states
https://digisi.usc.edu/ht_locations/knoxville/_tennessee	knoxville, tennessee
https://digisi.usc.edu/ht_locations/mumbai	mumbai
https://digisi.usc.edu/ht_locations/virginia_beach/_virginia/_united_states	virginia beach, virginia, united states
https://digisi.usc.edu/ht_locations/washington_d_c/_district_of_columbia	washington d c, district of columbia
https://digisi.usc.edu/ht_locations/colorado	colorado
https://digisi.usc.edu/ht_locations/north_jersey	north jersey
https://digisi.usc.edu/ht_locations/myrtle_beach/_south_carolina	myrtle beach, south carolina
https://digisi.usc.edu/ht_locations/jackson/_mississippi/_united_states	jackson, mississippi, united states
https://digisi.usc.edu/ht_locations/santa_cruz/_california	santa cruz, california
https://digisi.usc.edu/ht_locations/arizona/_arizona	arizona, arizona
https://digisi.usc.edu/ht_locations/sarasota/_florida	sarasota, florida
https://digisi.usc.edu/ht_locations/miami	miami
https://digisi.usc.edu/ht_locations/boston	boston
https://digisi.usc.edu/ht_locations/chattanooga/_tennessee	chattanooga, tennessee
https://digisi.usc.edu/ht_locations/guelph/_ontario/_canada	guelph, ontario, canada
https://digisi.usc.edu/ht_locations/colorado/_colorado	colorado, colorado
https://digisi.usc.edu/ht_locations/indiana/_indiana	indiana, indiana
https://digisi.usc.edu/ht_locations/baton_rouge/_louisiana/_united_states	baton rouge, louisiana, united states
https://digisi.usc.edu/ht_locations/fayetteville/_north_carolina/_united_states	fayetteville, north carolina, united states
https://digisi.usc.edu/ht_locations/delhi	delhi
https://digisi.usc.edu/ht_locations/london	london
